# r numerical exact
0.0372241 0.0358639 0.0358639
0.0372713 0.0359077 0.0359077
0.0373185 0.0359515 0.0359515
0.0373657 0.0359953 0.0359953
0.0374129 0.0360391 0.0360391
0.0374602 0.0360828 0.0360828
0.0375074 0.0361266 0.0361266
0.0375546 0.0361704 0.0361704
0.0376018 0.0362142 0.0362142
0.037649 0.0362579 0.0362579
0.0376962 0.0363017 0.0363017
0.0377435 0.0363454 0.0363454
0.0377907 0.0363892 0.0363892
0.0378379 0.0364329 0.0364329
0.0378851 0.0364767 0.0364767
0.0379323 0.0365204 0.0365204
0.0379796 0.0365642 0.0365642
0.0380268 0.0366079 0.0366079
0.038074 0.0366516 0.0366516
0.0381212 0.0366954 0.0366954
0.0381685 0.0367391 0.0367391
0.0382157 0.0367828 0.0367828
0.0382629 0.0368265 0.0368265
0.0383102 0.0368702 0.0368702
0.0383574 0.0369139 0.036914
0.0384046 0.0369577 0.0369577
0.0384518 0.0370014 0.0370014
0.0384991 0.0370451 0.0370451
0.0385463 0.0370888 0.0370888
0.0385935 0.0371324 0.0371324
0.0386408 0.0371761 0.0371761
0.038688 0.0372198 0.0372198
0.0387352 0.0372635 0.0372635
0.0387825 0.0373072 0.0373072
0.0388297 0.0373508 0.0373508
0.0388769 0.0373945 0.0373945
0.0389242 0.0374382 0.0374382
0.0389714 0.0374818 0.0374818
0.0390186 0.0375255 0.0375255
0.0390659 0.0375692 0.0375692
0.0391131 0.0376128 0.0376128
0.0391604 0.0376565 0.0376565
0.0392076 0.0377001 0.0377001
0.0392548 0.0377437 0.0377437
0.0393021 0.0377874 0.0377874
0.0393493 0.037831 0.037831
0.0393966 0.0378746 0.0378746
0.0394438 0.0379183 0.0379183
0.039491 0.0379619 0.0379619
0.0395383 0.0380055 0.0380055
0.0395855 0.0380491 0.0380491
0.0396328 0.0380927 0.0380927
0.03968 0.0381363 0.0381363
0.0397273 0.0381799 0.0381799
0.0397745 0.0382235 0.0382235
0.0398218 0.0382671 0.0382671
0.039869 0.0383107 0.0383107
0.0399163 0.0383543 0.0383543
0.0399635 0.0383979 0.0383979
0.0400108 0.0384415 0.0384415
0.040058 0.0384851 0.0384851
0.0401053 0.0385287 0.0385287
0.0401525 0.0385722 0.0385722
0.0401998 0.0386158 0.0386158
0.040247 0.0386594 0.0386594
0.0402943 0.0387029 0.0387029
0.0403415 0.0387465 0.0387465
0.0403888 0.03879 0.03879
0.040436 0.0388336 0.0388336
0.0404833 0.0388771 0.0388771
0.0405305 0.0389207 0.0389207
0.0405778 0.0389642 0.0389642
0.0406251 0.0390077 0.0390077
0.0406723 0.0390513 0.0390513
0.0407196 0.0390948 0.0390948
0.0407668 0.0391383 0.0391383
0.0408141 0.0391818 0.0391818
0.0408614 0.0392254 0.0392254
0.0409086 0.0392689 0.0392689
0.0409559 0.0393124 0.0393124
0.0410032 0.0393559 0.0393559
0.0410504 0.0393994 0.0393994
0.0410977 0.0394429 0.0394429
0.0411449 0.0394864 0.0394864
0.0411922 0.0395299 0.0395299
0.0412395 0.0395734 0.0395734
0.0412867 0.0396169 0.0396169
0.041334 0.0396603 0.0396603
0.0413813 0.0397038 0.0397038
0.0414286 0.0397473 0.0397473
0.0414758 0.0397908 0.0397908
0.0415231 0.0398342 0.0398342
0.0415704 0.0398777 0.0398777
0.0416176 0.0399212 0.0399212
0.0416649 0.0399646 0.0399646
0.0417122 0.0400081 0.0400081
0.0417595 0.0400515 0.0400515
0.0418067 0.040095 0.040095
0.041854 0.0401384 0.0401384
0.0419013 0.0401818 0.0401818
0.0419486 0.0402253 0.0402253
0.0419958 0.0402687 0.0402687
0.0420431 0.0403121 0.0403121
0.0420904 0.0403556 0.0403556
0.0421377 0.040399 0.040399
0.0421849 0.0404424 0.0404424
0.0422322 0.0404858 0.0404858
0.0422795 0.0405292 0.0405292
0.0423268 0.0405726 0.0405726
0.0423741 0.040616 0.040616
0.0424214 0.0406594 0.0406594
0.0424686 0.0407028 0.0407028
0.0425159 0.0407462 0.0407462
0.0425632 0.0407896 0.0407896
0.0426105 0.040833 0.040833
0.0426578 0.0408764 0.0408764
0.0427051 0.0409197 0.0409197
0.0427523 0.0409631 0.0409631
0.0427996 0.0410065 0.0410065
0.0428469 0.0410498 0.0410498
0.0428942 0.0410932 0.0410932
0.0429415 0.0411366 0.0411366
0.0429888 0.0411799 0.0411799
0.0430361 0.0412233 0.0412233
0.0430834 0.0412666 0.0412666
0.0431307 0.04131 0.04131
0.043178 0.0413533 0.0413533
0.0432253 0.0413966 0.0413966
0.0432725 0.04144 0.04144
0.0433198 0.0414833 0.0414833
0.0433671 0.0415266 0.0415266
0.0434144 0.0415699 0.0415699
0.0434617 0.0416133 0.0416133
0.043509 0.0416566 0.0416566
0.0435563 0.0416999 0.0416999
0.0436036 0.0417432 0.0417432
0.0436509 0.0417865 0.0417865
0.0436982 0.0418298 0.0418298
0.0437455 0.0418731 0.0418731
0.0437928 0.0419164 0.0419164
0.0438401 0.0419597 0.0419597
0.0438874 0.042003 0.042003
0.0439347 0.0420463 0.0420463
0.043982 0.0420895 0.0420895
0.0440293 0.0421328 0.0421328
0.0440766 0.0421761 0.0421761
0.0441239 0.0422194 0.0422194
0.0441713 0.0422626 0.0422626
0.0442186 0.0423059 0.0423059
0.0442659 0.0423491 0.0423491
0.0443132 0.0423924 0.0423924
0.0443605 0.0424356 0.0424356
0.0444078 0.0424789 0.0424789
0.0444551 0.0425221 0.0425221
0.0445024 0.0425654 0.0425654
0.0445497 0.0426086 0.0426086
0.044597 0.0426518 0.0426518
0.0446444 0.0426951 0.0426951
0.0446917 0.0427383 0.0427383
0.044739 0.0427815 0.0427815
0.0447863 0.0428247 0.0428247
0.0448336 0.0428679 0.042868
0.0448809 0.0429112 0.0429112
0.0449282 0.0429544 0.0429544
0.0449756 0.0429976 0.0429976
0.0450229 0.0430408 0.0430408
0.0450702 0.043084 0.043084
0.0451175 0.0431272 0.0431272
0.0451648 0.0431704 0.0431704
0.0452122 0.0432135 0.0432135
0.0452595 0.0432567 0.0432567
0.0453068 0.0432999 0.0432999
0.0453541 0.0433431 0.0433431
0.0454014 0.0433862 0.0433862
0.0454488 0.0434294 0.0434294
0.0454961 0.0434726 0.0434726
0.0455434 0.0435157 0.0435157
0.0455907 0.0435589 0.0435589
0.0456381 0.043602 0.043602
0.0456854 0.0436452 0.0436452
0.0457327 0.0436883 0.0436883
0.0457801 0.0437315 0.0437315
0.0458274 0.0437746 0.0437746
0.0458747 0.0438178 0.0438178
0.045922 0.0438609 0.0438609
0.0459694 0.043904 0.043904
0.0460167 0.0439471 0.0439471
0.046064 0.0439903 0.0439903
0.0461114 0.0440334 0.0440334
0.0461587 0.0440765 0.0440765
0.046206 0.0441196 0.0441196
0.0462534 0.0441627 0.0441627
0.0463007 0.0442058 0.0442058
0.046348 0.0442489 0.0442489
0.0463954 0.044292 0.044292
0.0464427 0.0443351 0.0443351
0.0464901 0.0443782 0.0443782
0.0465374 0.0444213 0.0444213
0.0465847 0.0444644 0.0444644
0.0466321 0.0445074 0.0445074
0.0466794 0.0445505 0.0445505
0.0467268 0.0445936 0.0445936
0.0467741 0.0446367 0.0446367
0.0468214 0.0446797 0.0446797
0.0468688 0.0447228 0.0447228
0.0469161 0.0447658 0.0447658
0.0469635 0.0448089 0.0448089
0.0470108 0.0448519 0.0448519
0.0470582 0.044895 0.044895
0.0471055 0.044938 0.044938
0.0471529 0.0449811 0.0449811
0.0472002 0.0450241 0.0450241
0.0472475 0.0450671 0.0450671
0.0472949 0.0451102 0.0451102
0.0473422 0.0451532 0.0451532
0.0473896 0.0451962 0.0451962
0.0474369 0.0452392 0.0452392
0.0474843 0.0452822 0.0452822
0.0475317 0.0453252 0.0453252
0.047579 0.0453682 0.0453683
0.0476264 0.0454113 0.0454113
0.0476737 0.0454543 0.0454543
0.0477211 0.0454972 0.0454972
0.0477684 0.0455402 0.0455402
0.0478158 0.0455832 0.0455832
0.0478631 0.0456262 0.0456262
0.0479105 0.0456692 0.0456692
0.0479579 0.0457122 0.0457122
0.0480052 0.0457551 0.0457551
0.0480526 0.0457981 0.0457981
0.0480999 0.0458411 0.0458411
0.0481473 0.045884 0.045884
0.0481947 0.045927 0.045927
0.048242 0.04597 0.04597
0.0482894 0.0460129 0.0460129
0.0483367 0.0460559 0.0460559
0.0483841 0.0460988 0.0460988
0.0484315 0.0461418 0.0461418
0.0484788 0.0461847 0.0461847
0.0485262 0.0462276 0.0462276
0.0485736 0.0462706 0.0462706
0.0486209 0.0463135 0.0463135
0.0486683 0.0463564 0.0463564
0.0487157 0.0463993 0.0463993
0.048763 0.0464422 0.0464422
0.0488104 0.0464852 0.0464852
0.0488578 0.0465281 0.0465281
0.0489051 0.046571 0.046571
0.0489525 0.0466139 0.0466139
0.0489999 0.0466568 0.0466568
0.0490473 0.0466997 0.0466997
0.0490946 0.0467426 0.0467426
0.049142 0.0467855 0.0467855
0.0491894 0.0468283 0.0468283
0.0492368 0.0468712 0.0468712
0.0492841 0.0469141 0.0469141
0.0493315 0.046957 0.046957
0.0493789 0.0469998 0.0469998
0.0494263 0.0470427 0.0470427
0.0494737 0.0470856 0.0470856
0.049521 0.0471284 0.0471284
0.0495684 0.0471713 0.0471713
0.0496158 0.0472141 0.0472141
0.0496632 0.047257 0.047257
0.0497106 0.0472998 0.0472998
0.0497579 0.0473427 0.0473427
0.0498053 0.0473855 0.0473855
0.0498527 0.0474283 0.0474284
0.0499001 0.0474712 0.0474712
0.0499475 0.047514 0.047514
0.0499949 0.0475568 0.0475568
0.0500423 0.0475997 0.0475997
0.0500896 0.0476425 0.0476425
0.050137 0.0476853 0.0476853
0.0501844 0.0477281 0.0477281
0.0502318 0.0477709 0.0477709
0.0502792 0.0478137 0.0478137
0.0503266 0.0478565 0.0478565
0.050374 0.0478993 0.0478993
0.0504214 0.0479421 0.0479421
0.0504688 0.0479849 0.0479849
0.0505162 0.0480277 0.0480277
0.0505636 0.0480704 0.0480704
0.050611 0.0481132 0.0481132
0.0506583 0.048156 0.048156
0.0507057 0.0481988 0.0481988
0.0507531 0.0482415 0.0482415
0.0508005 0.0482843 0.0482843
0.0508479 0.0483271 0.0483271
0.0508953 0.0483698 0.0483698
0.0509427 0.0484126 0.0484126
0.0509901 0.0484553 0.0484553
0.0510375 0.0484981 0.0484981
0.0510849 0.0485408 0.0485408
0.0511323 0.0485835 0.0485835
0.0511797 0.0486263 0.0486263
0.0512271 0.048669 0.048669
0.0512745 0.0487117 0.0487117
0.051322 0.0487545 0.0487545
0.0513694 0.0487972 0.0487972
0.0514168 0.0488399 0.0488399
0.0514642 0.0488826 0.0488826
0.0515116 0.0489253 0.0489253
0.051559 0.048968 0.048968
0.0516064 0.0490107 0.0490107
0.0516538 0.0490534 0.0490534
0.0517012 0.0490961 0.0490961
0.0517486 0.0491388 0.0491388
0.051796 0.0491815 0.0491815
0.0518434 0.0492242 0.0492242
0.0518909 0.0492669 0.0492669
0.0519383 0.0493095 0.0493095
0.0519857 0.0493522 0.0493522
0.0520331 0.0493949 0.0493949
0.0520805 0.0494376 0.0494376
0.0521279 0.0494802 0.0494802
0.0521754 0.0495229 0.0495229
0.0522228 0.0495655 0.0495655
0.0522702 0.0496082 0.0496082
0.0523176 0.0496508 0.0496508
0.052365 0.0496935 0.0496935
0.0524124 0.0497361 0.0497361
0.0524599 0.0497788 0.0497788
0.0525073 0.0498214 0.0498214
0.0525547 0.049864 0.049864
0.0526021 0.0499067 0.0499067
0.0526496 0.0499493 0.0499493
0.052697 0.0499919 0.0499919
0.0527444 0.0500345 0.0500345
0.0527918 0.0500771 0.0500771
0.0528393 0.0501197 0.0501198
0.0528867 0.0501624 0.0501624
0.0529341 0.050205 0.050205
0.0529815 0.0502476 0.0502476
0.053029 0.0502902 0.0502902
0.0530764 0.0503327 0.0503327
0.0531238 0.0503753 0.0503753
0.0531713 0.0504179 0.0504179
0.0532187 0.0504605 0.0504605
0.0532661 0.0505031 0.0505031
0.0533136 0.0505457 0.0505457
0.053361 0.0505882 0.0505882
0.0534084 0.0506308 0.0506308
0.0534559 0.0506734 0.0506734
0.0535033 0.0507159 0.0507159
0.0535507 0.0507585 0.0507585
0.0535982 0.050801 0.050801
0.0536456 0.0508436 0.0508436
0.053693 0.0508861 0.0508861
0.0537405 0.0509287 0.0509287
0.0537879 0.0509712 0.0509712
0.0538354 0.0510137 0.0510137
0.0538828 0.0510563 0.0510563
0.0539302 0.0510988 0.0510988
0.0539777 0.0511413 0.0511413
0.0540251 0.0511838 0.0511839
0.0540726 0.0512264 0.0512264
0.05412 0.0512689 0.0512689
0.0541675 0.0513114 0.0513114
0.0542149 0.0513539 0.0513539
0.0542623 0.0513964 0.0513964
0.0543098 0.0514389 0.0514389
0.0543572 0.0514814 0.0514814
0.0544047 0.0515239 0.0515239
0.0544521 0.0515664 0.0515664
0.0544996 0.0516089 0.0516089
0.054547 0.0516513 0.0516514
0.0545945 0.0516938 0.0516938
0.0546419 0.0517363 0.0517363
0.0546894 0.0517788 0.0517788
0.0547368 0.0518212 0.0518212
0.0547843 0.0518637 0.0518637
0.0548318 0.0519062 0.0519062
0.0548792 0.0519486 0.0519486
0.0549267 0.0519911 0.0519911
0.0549741 0.0520335 0.0520335
0.0550216 0.052076 0.052076
0.055069 0.0521184 0.0521184
0.0551165 0.0521609 0.0521609
0.0551639 0.0522033 0.0522033
0.0552114 0.0522457 0.0522457
0.0552589 0.0522882 0.0522882
0.0553063 0.0523306 0.0523306
0.0553538 0.052373 0.052373
0.0554013 0.0524154 0.0524154
0.0554487 0.0524578 0.0524578
0.0554962 0.0525003 0.0525003
0.0555436 0.0525427 0.0525427
0.0555911 0.0525851 0.0525851
0.0556386 0.0526275 0.0526275
0.055686 0.0526699 0.0526699
0.0557335 0.0527123 0.0527123
0.055781 0.0527546 0.0527546
0.0558284 0.052797 0.052797
0.0558759 0.0528394 0.0528394
0.0559234 0.0528818 0.0528818
0.0559709 0.0529242 0.0529242
0.0560183 0.0529665 0.0529665
0.0560658 0.0530089 0.0530089
0.0561133 0.0530513 0.0530513
0.0561607 0.0530936 0.0530936
0.0562082 0.053136 0.053136
0.0562557 0.0531784 0.0531784
0.0563032 0.0532207 0.0532207
0.0563506 0.0532631 0.0532631
0.0563981 0.0533054 0.0533054
0.0564456 0.0533477 0.0533477
0.0564931 0.0533901 0.0533901
0.0565405 0.0534324 0.0534324
0.056588 0.0534747 0.0534747
0.0566355 0.0535171 0.0535171
0.056683 0.0535594 0.0535594
0.0567305 0.0536017 0.0536017
0.0567779 0.053644 0.053644
0.0568254 0.0536863 0.0536863
0.0568729 0.0537286 0.0537286
0.0569204 0.0537709 0.053771
0.0569679 0.0538132 0.0538133
0.0570154 0.0538555 0.0538555
0.0570629 0.0538978 0.0538978
0.0571103 0.0539401 0.0539401
0.0571578 0.0539824 0.0539824
0.0572053 0.0540247 0.0540247
0.0572528 0.054067 0.054067
0.0573003 0.0541093 0.0541093
0.0573478 0.0541515 0.0541515
0.0573953 0.0541938 0.0541938
0.0574428 0.0542361 0.0542361
0.0574903 0.0542783 0.0542783
0.0575377 0.0543206 0.0543206
0.0575852 0.0543628 0.0543629
0.0576327 0.0544051 0.0544051
0.0576802 0.0544473 0.0544474
0.0577277 0.0544896 0.0544896
0.0577752 0.0545318 0.0545318
0.0578227 0.0545741 0.0545741
0.0578702 0.0546163 0.0546163
0.0579177 0.0546585 0.0546585
0.0579652 0.0547008 0.0547008
0.0580127 0.054743 0.054743
0.0580602 0.0547852 0.0547852
0.0581077 0.0548274 0.0548274
0.0581552 0.0548696 0.0548696
0.0582027 0.0549119 0.0549119
0.0582502 0.0549541 0.0549541
0.0582977 0.0549963 0.0549963
0.0583452 0.0550385 0.0550385
0.0583927 0.0550807 0.0550807
0.0584402 0.0551228 0.0551229
0.0584877 0.055165 0.055165
0.0585352 0.0552072 0.0552072
0.0585828 0.0552494 0.0552494
0.0586303 0.0552916 0.0552916
0.0586778 0.0553338 0.0553338
0.0587253 0.0553759 0.0553759
0.0587728 0.0554181 0.0554181
0.0588203 0.0554603 0.0554603
0.0588678 0.0555024 0.0555024
0.0589153 0.0555446 0.0555446
0.0589628 0.0555867 0.0555867
0.0590104 0.0556289 0.0556289
0.0590579 0.055671 0.055671
0.0591054 0.0557132 0.0557132
0.0591529 0.0557553 0.0557553
0.0592004 0.0557974 0.0557974
0.0592479 0.0558396 0.0558396
0.0592954 0.0558817 0.0558817
0.059343 0.0559238 0.0559238
0.0593905 0.055966 0.055966
0.059438 0.0560081 0.0560081
0.0594855 0.0560502 0.0560502
0.059533 0.0560923 0.0560923
0.0595806 0.0561344 0.0561344
0.0596281 0.0561765 0.0561765
0.0596756 0.0562186 0.0562186
0.0597231 0.0562607 0.0562607
0.0597707 0.0563028 0.0563028
0.0598182 0.0563449 0.0563449
0.0598657 0.056387 0.056387
0.0599132 0.0564291 0.0564291
0.0599608 0.0564711 0.0564711
0.0600083 0.0565132 0.0565132
0.0600558 0.0565553 0.0565553
0.0601034 0.0565974 0.0565974
0.0601509 0.0566394 0.0566394
0.0601984 0.0566815 0.0566815
0.0602459 0.0567235 0.0567235
0.0602935 0.0567656 0.0567656
0.060341 0.0568076 0.0568076
0.0603885 0.0568497 0.0568497
0.0604361 0.0568917 0.0568917
0.0604836 0.0569338 0.0569338
0.0605311 0.0569758 0.0569758
0.0605787 0.0570178 0.0570178
0.0606262 0.0570599 0.0570599
0.0606738 0.0571019 0.0571019
0.0607213 0.0571439 0.0571439
0.0607688 0.0571859 0.0571859
0.0608164 0.057228 0.057228
0.0608639 0.05727 0.05727
0.0609115 0.057312 0.057312
0.060959 0.057354 0.057354
0.0610065 0.057396 0.057396
0.0610541 0.057438 0.057438
0.0611016 0.05748 0.05748
0.0611492 0.057522 0.057522
0.0611967 0.057564 0.057564
0.0612443 0.0576059 0.0576059
0.0612918 0.0576479 0.0576479
0.0613394 0.0576899 0.0576899
0.0613869 0.0577319 0.0577319
0.0614344 0.0577738 0.0577739
0.061482 0.0578158 0.0578158
0.0615295 0.0578578 0.0578578
0.0615771 0.0578997 0.0578997
0.0616246 0.0579417 0.0579417
0.0616722 0.0579836 0.0579836
0.0617198 0.0580256 0.0580256
0.0617673 0.0580675 0.0580675
0.0618149 0.0581095 0.0581095
0.0618624 0.0581514 0.0581514
0.06191 0.0581934 0.0581934
0.0619575 0.0582353 0.0582353
0.0620051 0.0582772 0.0582772
0.0620526 0.0583191 0.0583191
0.0621002 0.0583611 0.0583611
0.0621478 0.058403 0.058403
0.0621953 0.0584449 0.0584449
0.0622429 0.0584868 0.0584868
0.0622904 0.0585287 0.0585287
0.062338 0.0585706 0.0585706
0.0623856 0.0586125 0.0586125
0.0624331 0.0586544 0.0586544
0.0624807 0.0586963 0.0586963
0.0625283 0.0587382 0.0587382
0.0625758 0.0587801 0.0587801
0.0626234 0.058822 0.058822
0.0626709 0.0588638 0.0588638
0.0627185 0.0589057 0.0589057
0.0627661 0.0589476 0.0589476
0.0628137 0.0589895 0.0589895
0.0628612 0.0590313 0.0590313
0.0629088 0.0590732 0.0590732
0.0629564 0.059115 0.059115
0.0630039 0.0591569 0.0591569
0.0630515 0.0591987 0.0591987
0.0630991 0.0592406 0.0592406
0.0631466 0.0592824 0.0592824
0.0631942 0.0593243 0.0593243
0.0632418 0.0593661 0.0593661
0.0632894 0.0594079 0.059408
0.0633369 0.0594498 0.0594498
0.0633845 0.0594916 0.0594916
0.0634321 0.0595334 0.0595334
0.0634797 0.0595752 0.0595752
0.0635273 0.0596171 0.0596171
0.0635748 0.0596589 0.0596589
0.0636224 0.0597007 0.0597007
0.06367 0.0597425 0.0597425
0.0637176 0.0597843 0.0597843
0.0637652 0.0598261 0.0598261
0.0638127 0.0598679 0.0598679
0.0638603 0.0599097 0.0599097
0.0639079 0.0599515 0.0599515
0.0639555 0.0599932 0.0599932
0.0640031 0.060035 0.060035
0.0640507 0.0600768 0.0600768
0.0640983 0.0601186 0.0601186
0.0641458 0.0601603 0.0601604
0.0641934 0.0602021 0.0602021
0.064241 0.0602439 0.0602439
0.0642886 0.0602856 0.0602856
0.0643362 0.0603274 0.0603274
0.0643838 0.0603691 0.0603691
0.0644314 0.0604109 0.0604109
0.064479 0.0604526 0.0604526
0.0645266 0.0604944 0.0604944
0.0645742 0.0605361 0.0605361
0.0646218 0.0605779 0.0605779
0.0646694 0.0606196 0.0606196
0.064717 0.0606613 0.0606613
0.0647646 0.060703 0.060703
0.0648121 0.0607448 0.0607448
0.0648597 0.0607865 0.0607865
0.0649073 0.0608282 0.0608282
0.0649549 0.0608699 0.0608699
0.0650025 0.0609116 0.0609116
0.0650501 0.0609533 0.0609533
0.0650977 0.060995 0.060995
0.0651454 0.0610367 0.0610367
0.065193 0.0610784 0.0610784
0.0652406 0.0611201 0.0611201
0.0652882 0.0611618 0.0611618
0.0653358 0.0612035 0.0612035
0.0653834 0.0612451 0.0612451
0.065431 0.0612868 0.0612868
0.0654786 0.0613285 0.0613285
0.0655262 0.0613702 0.0613702
0.0655738 0.0614118 0.0614118
0.0656214 0.0614535 0.0614535
0.065669 0.0614951 0.0614951
0.0657166 0.0615368 0.0615368
0.0657642 0.0615785 0.0615785
0.0658119 0.0616201 0.0616201
0.0658595 0.0616617 0.0616617
0.0659071 0.0617034 0.0617034
0.0659547 0.061745 0.061745
0.0660023 0.0617867 0.0617867
0.0660499 0.0618283 0.0618283
0.0660975 0.0618699 0.0618699
0.0661452 0.0619115 0.0619115
0.0661928 0.0619532 0.0619532
0.0662404 0.0619948 0.0619948
0.066288 0.0620364 0.0620364
0.0663356 0.062078 0.062078
0.0663833 0.0621196 0.0621196
0.0664309 0.0621612 0.0621612
0.0664785 0.0622028 0.0622028
0.0665261 0.0622444 0.0622444
0.0665737 0.062286 0.062286
0.0666214 0.0623276 0.0623276
0.066669 0.0623692 0.0623692
0.0667166 0.0624107 0.0624107
0.0667642 0.0624523 0.0624523
0.0668119 0.0624939 0.0624939
0.0668595 0.0625355 0.0625355
0.0669071 0.062577 0.062577
0.0669548 0.0626186 0.0626186
0.0670024 0.0626602 0.0626602
0.06705 0.0627017 0.0627017
0.0670976 0.0627433 0.0627433
0.0671453 0.0627848 0.0627848
0.0671929 0.0628264 0.0628264
0.0672405 0.0628679 0.0628679
0.0672882 0.0629094 0.0629095
0.0673358 0.062951 0.062951
0.0673834 0.0629925 0.0629925
0.0674311 0.063034 0.063034
0.0674787 0.0630756 0.0630756
0.0675264 0.0631171 0.0631171
0.067574 0.0631586 0.0631586
0.0676216 0.0632001 0.0632001
0.0676693 0.0632416 0.0632416
0.0677169 0.0632831 0.0632831
0.0677646 0.0633246 0.0633247
0.0678122 0.0633662 0.0633662
0.0678598 0.0634076 0.0634077
0.0679075 0.0634491 0.0634491
0.0679551 0.0634906 0.0634906
0.0680028 0.0635321 0.0635321
0.0680504 0.0635736 0.0635736
0.0680981 0.0636151 0.0636151
0.0681457 0.0636566 0.0636566
0.0681934 0.063698 0.063698
0.068241 0.0637395 0.0637395
0.0682887 0.063781 0.063781
0.0683363 0.0638224 0.0638224
0.0683839 0.0638639 0.0638639
0.0684316 0.0639053 0.0639054
0.0684793 0.0639468 0.0639468
0.0685269 0.0639882 0.0639883
0.0685746 0.0640297 0.0640297
0.0686222 0.0640711 0.0640711
0.0686699 0.0641126 0.0641126
0.0687175 0.064154 0.064154
0.0687652 0.0641954 0.0641954
0.0688128 0.0642369 0.0642369
0.0688605 0.0642783 0.0642783
0.0689081 0.0643197 0.0643197
0.0689558 0.0643611 0.0643611
0.0690035 0.0644025 0.0644026
0.0690511 0.064444 0.064444
0.0690988 0.0644854 0.0644854
0.0691464 0.0645268 0.0645268
0.0691941 0.0645682 0.0645682
0.0692418 0.0646096 0.0646096
0.0692894 0.064651 0.064651
0.0693371 0.0646923 0.0646924
0.0693848 0.0647337 0.0647337
0.0694324 0.0647751 0.0647751
0.0694801 0.0648165 0.0648165
0.0695278 0.0648579 0.0648579
0.0695754 0.0648992 0.0648992
0.0696231 0.0649406 0.0649406
0.0696708 0.064982 0.064982
0.0697184 0.0650233 0.0650233
0.0697661 0.0650647 0.0650647
0.0698138 0.0651061 0.0651061
0.0698614 0.0651474 0.0651474
0.0699091 0.0651888 0.0651888
0.0699568 0.0652301 0.0652301
0.0700045 0.0652714 0.0652714
0.0700521 0.0653128 0.0653128
0.0700998 0.0653541 0.0653541
0.0701475 0.0653954 0.0653954
0.0701952 0.0654368 0.0654368
0.0702428 0.0654781 0.0654781
0.0702905 0.0655194 0.0655194
0.0703382 0.0655607 0.0655607
0.0703859 0.065602 0.065602
0.0704336 0.0656434 0.0656434
0.0704812 0.0656847 0.0656847
0.0705289 0.065726 0.065726
0.0705766 0.0657673 0.0657673
0.0706243 0.0658086 0.0658086
0.070672 0.0658498 0.0658499
0.0707197 0.0658911 0.0658911
